ensembl_gene_id	mode_disorder
YMR070W	0.98309016
YML109W	0.94825304
YML097C	0.12975334
YLL004W	0.14002383
YPR162C	0.11672588
YML012W	0.13613309
YDL245C	0.14530142
YDR058C	0.12554036
YDL190C	0.1403464
YLL001W	0.12513408
YOL156W	0.14524071
YOR008C	0.98216784
YPR182W	0.10275879
YLR438C-A	0.11856264
YFL039C	0.112462774
Q0130	0.1662338
YBR010W	0.10896495
YNL031C	0.10896495
YPL096C-A	0.4659105
YKR035W-A	0.84771264
YBR233W-A	0.6008686
YDR320C-A	0.122029796
YKL138C-A	0.18326685
YNL220W	0.12998796
YJL081C	0.13319123
YLR191W	0.9839357
YPR133W-A	0.8086342
YDR322C-A	0.2167558
YML081C-A	0.3116173
YHR005C-A	0.13363174
YDR166C	0.12029542
YOL145C	0.12085788
YDL022W	0.1177461
YIL118W	0.1268885
YKR055W	0.13837707
YGL190C	0.13650085
YJR058C	0.2726048
YDR150W	0.12968326
YLR430W	0.13010998
YHR086W	0.13567285
YIL143C	0.13458796
YML121W	0.1326839
YJL031C	0.1282348
YFR028C	0.13944069
YKL148C	0.13293818
YBR126C	0.123945415
YHR030C	0.13234869
YPL259C	0.14688686
YDR028C	0.98551714
YIL061C	0.9839747
YDR463W	0.5311265
YNR016C	0.14145726
YNL248C	0.13385278
YGL130W	0.13167179
YER069W	0.12335384
YJL095W	0.9829105
YBR215W	0.98542523
YPR135W	0.12911998
YOR124C	0.13154483
YER151C	0.9848282
YLR038C	0.13279821
YDR432W	0.98506784
YAL054C	0.13500632
YDR077W	0.98535764
YLR026C	0.9836103
YMR198W	0.13556346
YLR244C	0.13569726
YNL199C	0.984293
YIL022W	0.9417242
YOL040C	0.23811741
YDR039C	0.13417956
YOR233W	0.984467
YOR334W	0.15498722
YGL048C	0.13544597
YKR080W	0.13899128
YNL167C	0.9824199
YMR022W	0.13380003
YGL172W	0.98026127
YKR003W	0.12741274
YKR007W	0.98375106
YKR008W	0.13032216
YKR009C	0.13958177
YIR026C	0.13743804
YGR074W	0.21013248
YML073C	0.12941308
YDR448W	0.13215554
YDR449C	0.119803146
YKR095W	0.98480606
YPL128C	0.97938883
YMR072W	0.23932663
YMR239C	0.13374259
YLR288C	0.12695387
YKL068W	0.9225627
YMR047C	0.98301005
YPL037C	0.20091751
YDR424C	0.13620473
YPL024W	0.15047696
YPL020C	0.12937754
YPL019C	0.12303896
YPL018W	0.1302586
YPL017C	0.13147984
YPL065W	0.11348648
YML091C	0.13677578
YDL212W	0.14038423
YDR088C	0.9931159
YPL063W	0.13474268
YPL059W	0.121595696
YPL058C	0.12136393
YOR048C	0.13026313
YGL213C	0.12868658
YOR047C	0.13886961
YMR149W	0.13194802
YPL051W	0.11714278
YOR018W	0.98225975
YNL189W	0.12941469
YPL101W	0.98093855
YPL100W	0.11241892
YPL099C	0.28141966
YPL096W	0.12162033
YPL093W	0.12398842
YPL087W	0.13631988
YPL086C	0.12142491
YPL126W	0.118282214
YPL123C	0.13522115
YPL122C	0.1246251
YPL120W	0.14527735
YPL118W	0.15195313
YPL116W	0.12735443
YPL141C	0.97826874
YPL139C	0.13638097
YPL138C	0.14709976
YGR098C	0.12628661
YPL135W	0.1280944
YDR539W	0.1274262
YLL050C	0.12194511
YPL049C	0.9868469
YPL047W	0.18170407
YPL046C	0.1449889
YPL038W	0.24014473
YIL009C-A	0.12708181
YML130C	0.12864345
YML127W	0.12878735
YDR043C	0.44671077
YMR095C	0.12148262
YMR096W	0.1181023
YMR100W	0.13114914
YKL164C	0.97068846
YKL163W	0.9797518
YDR091C	0.19379884
YMR172W	0.98527527
YMR278W	0.14035386
YDR457W	0.117731735
YDR460W	0.14332856
YDR465C	0.13966262
YPL045W	0.13621643
YDR468C	0.9828042
YGR252W	0.13561112
YDR472W	0.12243572
YDR480W	0.9769759
YDR485C	0.98495984
YDR486C	0.6209764
YDR489W	0.13188228
YDR490C	0.9784984
YML041C	0.9458431
YDL002C	0.97717917
YDR205W	0.14330815
YDL020C	0.9489945
YDR206W	0.14571533
YMR259C	0.12766793
YHL007C	0.984234
YPR051W	0.13348475
YMR272C	0.17517444
YMR290C	0.13329111
YMR291W	0.11937787
YMR292W	0.33067036
YMR293C	0.11928913
YHR179W	0.19625336
YML077W	0.120405555
YML076C	0.13261323
YML072C	0.12576163
YMR210W	0.1422767
YMR213W	0.9894991
YMR215W	0.12723579
YMR216C	0.97827166
YMR218C	0.13511576
YMR006C	0.1357122
YMR009W	0.12899739
YMR010W	0.17636484
YMR012W	0.13421172
YMR200W	0.25295192
YKL011C	0.1231384
YML036W	0.13434422
YML030W	0.952608
YML029W	0.14634138
YML019W	0.12195651
YML111W	0.13236248
YDR145W	0.9853029
YDR152W	0.96350324
YDR153C	0.98330325
YDR161W	0.1294871
YDR165W	0.11302091
YDR236C	0.114436656
YDR246W	0.121772
YDR247W	0.12894174
YMR153W	0.98071873
YMR159C	0.80948335
YMR164C	0.9850935
YDR096W	0.9781618
YDR097C	0.13608553
YDR098C	0.11786821
YDR101C	0.12602052
YDR104C	0.1327301
YDR128W	0.11508988
YDR130C	0.9278847
YDR140W	0.12650442
YDR141C	0.121105
YDR190C	0.12661698
YDR196C	0.13037434
YDR200C	0.98559976
YDR201W	0.9393972
YKL139W	0.9839875
YDR174W	0.98287565
YDR180W	0.14984915
YDR181C	0.71038866
YMR241W	0.13618997
YDR416W	0.12936316
YDR419W	0.13966149
YDR425W	0.12675507
YDR427W	0.134895
YDR429C	0.9096787
YDR434W	0.12252203
YDR437W	0.11015904
YDR439W	0.9825214
YDR440W	0.14004207
YDR446W	0.97399384
YDR452W	0.140446
YDR453C	0.122906476
YDR456W	0.14280453
YDR386W	0.12163082
YDR395W	0.13344438
YDR398W	0.1346298
YDR399W	0.124972135
YDR400W	0.12808934
YDR409W	0.9847765
YML102W	0.13756132
YMR128W	0.13925394
YML015C	0.13358322
YML013W	0.12813124
YML005W	0.13422546
YMR076C	0.14478299
YMR077C	0.9743309
YMR093W	0.12536697
YDR045C	0.12931624
YDR049W	0.12773183
YMR192W	0.9821849
YMR197C	0.66654104
YDL125C	0.14669855
YMR017W	0.7659495
YMR018W	0.13040668
YMR026C	0.14655346
YMR027W	0.11990346
YMR028W	0.9788537
YDR496C	0.12577999
YDR499W	0.1324288
YDR503C	0.13290678
YDR511W	0.15539438
YDR516C	0.12693247
YDR517W	0.12021752
YDR531W	0.12358236
YDR532C	0.14237139
YDR533C	0.11373395
YMR106C	0.12958124
YMR109W	0.13130733
YMR110C	0.12782826
YMR111C	0.9846039
YMR115W	0.13201393
YMR117C	0.13231061
YLR208W	0.12650514
YML094W	0.11234513
YML093W	0.992736
YML088W	0.12212239
YDR118W	0.13068660000000001
YDR121W	0.9833038
YDR126W	0.20200884
YML069W	0.12735146
YML068W	0.12986946
YML067C	0.14446136
YMR048W	0.8857655
YMR049C	0.12947227
YLR005W	0.13565561
YML049C	0.12886505
YML047C	0.15003356
YMR062C	0.12759396
YER027C	0.98349166
YMR065W	0.119618446
YMR068W	0.9793321
YMR075W	0.13471925
YMR247C	0.12362387
YMR255W	0.9890685
YMR258C	0.12648994
YMR312W	0.12772603
YMR318C	0.118566215
YDR218C	0.120414175
YDR221W	0.12460899
YDR233C	0.93762517
YMR305C	0.1339351
YML059C	0.13523838
YML058W	0.92481107
YMR226C	0.13327214
YMR227C	0.9856206
YMR229C	0.120921716
YMR236W	0.276987
YMR237W	0.13128015
YMR238W	0.12505344
YMR032W	0.9838983
YMR033W	0.12275161
YOL155C	0.9849429
YDL088C	0.9850811
YAR002C-A	0.14605996
YDR334W	0.13355303
YDR339C	0.13264355
YDR346C	0.14087895
YDR284C	0.11144324
YDR287W	0.12612045
YDR291W	0.12292257
YDR294C	0.1410609
YDR265W	0.13271399
YDR266C	0.9790307
YDR267C	0.123126626
YDR272W	0.12741011
YDR280W	0.12721655
YLR192C	0.98267376
YLR193C	0.209617
YLR194C	0.968294
YLR201C	0.12468528
YLR206W	0.98436666
YLR207W	0.12401321
YLR211C	0.33084914
YLR215C	0.12558901
YLR284C	0.14367454
YLR298C	0.8271285
YLR299W	0.13087049
YLR360W	0.13532123
YLR368W	0.13369676
YLR369W	0.12719223
YLR370C	0.1261583
YLR373C	0.13088463
YLR222C	0.12806687
YLR226W	0.21004602
YLR228C	0.94842887
YLR231C	0.1256009
YLR389C	0.12561393
YLR394W	0.12241633
YLR401C	0.11679429
YLR404W	0.21184781
YLR405W	0.12189405
YLR409C	0.124188304
YPR105C	0.11941862
YPR107C	0.12975857
YPR112C	0.9827443
YLR336C	0.9834305
YLR343W	0.115110375
YLR347C	0.12730849
YLR348C	0.123986244
YLR350W	0.9720972
YLR260W	0.13197711
YLR265C	0.14056742
YLR270W	0.13271879
YLR272C	0.12161219
YLR312C	0.13759027
YLR318W	0.12857077
YLR320W	0.15607578
YLR321C	0.14338249
YLR328W	0.13352673
YLR455W	0.98289865
YLR446W	0.13226129
YLR449W	0.9851171
YPR164W	0.12658133
YPR168W	0.66321445
YLR275W	0.12787323
YLR276C	0.13774553
YLR277C	0.12091789
YLR181C	0.98289573
YLR183C	0.96825725
YLR186W	0.11593913
YLR189C	0.12791437
YLR190W	0.9573419
YDR352W	0.20389166
YDR359C	0.9842577
YDR362C	0.13382204
YDR363W	0.9830441
YDR365C	0.9840733
YDR367W	0.31339526
YDR370C	0.13025704
YDR372C	0.13661715
YDR373W	0.12078971
YDR374C	0.12611838
YDR378C	0.11035362
YDR380W	0.12799734
YLR422W	0.13860774
YLR423C	0.13828525
YLR424W	0.13722889
YLR429W	0.98481977
YPR154W	0.98240745
YLR357W	0.98340464
YPR118W	0.13173449
YPR125W	0.1365087
YPR131C	0.20807903
YPR133C	0.9849911
YPR137W	0.10836819
YPR139C	0.14064015
YPR140W	0.12583369
YPR144C	0.12827414
YPR147C	0.11807208
YLR242C	0.25541717
YLR245C	0.12935445
YLR246W	0.20666243
YLR247C	0.12867609
YPR188C	0.21909525999999999
YPR193C	0.11913009
YPR194C	0.16734615
YPR199C	0.13644359
YPR201W	0.17363536
YPR171W	0.98954815
YPR179C	0.13771737
YPR184W	0.12365648
YPR185W	0.9848382
YDR295C	0.13029921
YDR296W	0.12861936
YDR299W	0.9847218
YDR303C	0.14589277
YDR309C	0.925805
YDR313C	0.12845556
YLR431C	0.15039581
YDR318W	0.14038567
YDR319C	0.33269414
YDR320C	0.9802263
YDR324C	0.13371588
YDR325W	0.12790325
YDR326C	0.9823097
YLR410W	0.12242213
YLR417W	0.120456405
YLR418C	0.1106009
YLR308W	0.13475251
YLR309C	0.9787382
YLR380W	0.13044842
YLR384C	0.12470196
YLR386W	0.12380099
YPR075C	0.9681251
YPR081C	0.13417155
YPR091C	0.9841205
YPR095C	0.9829128
YPL188W	0.1187613
YLR006C	0.9781216
YDL043C	0.4683732
YDL060W	0.13645762
YDL065C	0.9568924
YDL070W	0.969273
YDL074C	0.119524635
YDL077C	0.13232076
YDL080C	0.12564935
YDL084W	0.139753
YDL087C	0.14791325
YDL113C	0.982316
YDL115C	0.83156824
YDL117W	0.1322248
YDL120W	0.1418245
YDL124W	0.12726086
YDL142C	0.14083809
YDL219W	0.12438775
YDL222C	0.97866774
YDL225W	0.9812763
YDL235C	0.13103846
YDL239C	0.14661428
YLL002W	0.11951333
YLL010C	0.98477775
YLL012W	0.12445128
YLL013C	0.9845445
YLL027W	0.10428189
YLL028W	0.14368543
YLL029W	0.1318392
YLL031C	0.153984
YLL035W	0.13124426
YLL040C	0.12925744
YLL042C	0.13369375
YLR002C	0.9842708
YLR007W	0.1295667
YLR008C	0.41961643
YLR009W	0.12857193
YLR011W	0.118478894
YLR016C	0.1246893
YLR017W	0.11789836
YLR020C	0.14654838
YLR022C	0.13949968
YLR024C	0.1357244
YLR072W	0.12940967
YLR074C	0.21605512
YLR103C	0.12834671
YOL010W	0.122423925
YOL011W	0.12965915
YOL013C	0.14052644
YOL018C	0.13406983
YOL021C	0.13053301
YOL027C	0.14092427
YOL030W	0.13710646
YOL034W	0.12178245
YOL041C	0.9825475
YOL043C	0.12850069
YOL044W	0.14002445
YOL045W	0.12294522
YOL047C	0.3319909
YOL049W	0.11369158
YOL055C	0.13471942
YOL070C	0.98120546
YOL071W	0.13349453
YOL072W	0.14047375
YOL077C	0.11938362
YOL078W	0.9810764
YOL109W	0.9892905
YOL133W	0.13936171
YOL135C	0.8734237
YOL138C	0.9533708
YOL141W	0.13762027
YOL142W	0.119346246
YOR005C	0.13151905
YOR042W	0.9937017
YOR054C	0.98498535
YOR056C	0.984334
YOR057W	0.13186906
YOR059C	0.12719975
YOR064C	0.1296527
YOR070C	0.9824114
YOR073W	0.98355097
YOR076C	0.131289
YOR078W	0.9895942
YOR080W	0.13017446
YOR175C	0.19975662
YOR177C	0.1397329
YOR180C	0.1648494
YOR191W	0.12947273
YOR195W	0.983426
YOR197W	0.9846755
YOR239W	0.9845896
YOR241W	0.13702783
YOR243C	0.12638573
YOR244W	0.13462432
YOR245C	0.11833699
YOR246C	0.13547887
YOR249C	0.13750112
YOR250C	0.13036498
YOR251C	0.12817183
YOR253W	0.12190771
YOR258W	0.13048702
YOR261C	0.1348395
YOR294W	0.94092107
YOR295W	0.16059482
YOR297C	0.1425952
YOR299W	0.13703491
YOR301W	0.21995813
YOR304W	0.11322599
YOR357C	0.16326839
YOR359W	0.98113805
YOR371C	0.1344508
YOR372C	0.98151755
YOR381W	0.13504212
YPL178W	0.9557009
YPL180W	0.98597693
YPL181W	0.9853724
YPL183C	0.12827525
YPL184C	0.12838514
YPL192C	0.95051205
YPL194W	0.1292745
YPL195W	0.13266705
YPL200W	0.224297
YPL202C	0.15720189
YPL206C	0.14150792
YPL207W	0.1343511
YPL211W	0.13002121
YPL217C	0.98429227
YPL221W	0.13799024
YPL222W	0.13563539
YPL226W	0.13441062
YPL258C	0.13062751
YPL273W	0.12905
YPL274W	0.15445682
YPL280W	0.15007408
YNL045W	0.12347992
YPL236C	0.111458436
YOL003C	0.361288
YDL201W	0.13368474
YOL092W	0.19884767
YOR281C	0.14005218
YDL132W	0.12904657
YLR106C	0.13306856
YOR272W	0.1360514
YDR167W	0.9729229
YOR275C	0.12269968
YPR032W	0.13204964
YOL095C	0.12862676
YDR253C	0.9572652
YOR081C	0.121576265
YPL253C	0.13102779
YDL209C	0.1906699
YPL250C	0.13623217
YOR144C	0.1272336
YPL069C	0.12387584
YPL157W	0.13924631
YDL166C	0.11901839
YPL254W	0.25215673
YDL193W	0.13534532
YOL151W	0.11956979
YDR027C	0.11524269
YPL146C	0.9867897
YPL166W	0.9431992
YDL033C	0.12161127
YOR006C	0.98413837
YLR135W	0.9720137
YDR021W	0.12302901
YDL025C	0.98326325
YOR228C	0.12423284
YLR330W	0.98486245
YOR007C	0.9833161
YOR173W	0.12063229
YDL005C	0.9843132
YLR110C	0.13188992
YDL153C	0.98403096
YDL149W	0.9830816
YOL146W	0.21614459
YOR001W	0.13580322
YLR087C	0.14282063
YDR213W	0.98338693
YDL100C	0.13252926
YDL008W	0.12788574
YDL003W	0.9808469
YDR381W	0.99171156
YLL023C	0.3276243
YOR108W	0.12763533
YLR144C	0.13512969
YDR060W	0.98435557
YPR062W	0.133872
YPR048W	0.12673062
YPL252C	0.14188218
YLR116W	0.9849577
YPR007C	0.1347447
YDL099W	0.99340427
YOR119C	0.9835179
YLL058W	0.13519256
YOR229W	0.13464917
YPR149W	0.20503047
YLR132C	0.12556794
YPL212C	0.13928631
YPL198W	0.13196057
YOR156C	0.9804537
YLR129W	0.15106943
YDL059C	0.12905021
YPL089C	0.98410726
YDL091C	0.114773616
YPL004C	0.98165846
YOL100W	0.98348993
YOR106W	0.97678196
YOR171C	0.13505206
YDR016C	0.18383737
YDL147W	0.12448512
YLR093C	0.12295695
YOR273C	0.9826725
YPR046W	0.12459562
YDR507C	0.95283663
YOL061W	0.12915698
YLR086W	0.9810215
YOR109W	0.12236643
YDL111C	0.1255376
YPL242C	0.12086311
YPR037C	0.12597571
YOL111C	0.20870025
YLL009C	0.92015254
YOL083W	0.13393727
YPL011C	0.97853774
YDL138W	0.15214725
YLR121C	0.122671485
YOR285W	0.32798958
YDR510W	0.3793801
YLR117C	0.12987736
YPR031W	0.15569523
YDL207W	0.13391648
YOL112W	0.13944168
YOR040W	0.1368171
YPR070W	0.12484935
YOR087W	0.13304488
YDL217C	0.12769622
YOR159C	0.20499054
YOL152W	0.13612612
YDL139C	0.96672165
YOR004W	0.9838622
YPL001W	0.13962427
YOR174W	0.11457446
YPL249C	0.9847884
YLR295C	0.9765617
YDR055W	0.12343222
YDL035C	0.15145713
YOL066C	0.12961528
YOR230W	0.123533875
YPL255W	0.96997553
YOL104C	0.123928025
YLL022C	0.9845928
YDL097C	0.13422653
YDR260C	0.95868146
YPL149W	0.13329232
YOR311C	0.10939251
YOL125W	0.12602685
YOR141C	0.13099834
YDL031W	0.97728825
YLR080W	0.113422014
YOL093W	0.14096391
YPR028W	0.29810086
YOR288C	0.11961505
YPR034W	0.13127074
YOL091W	0.13928309
YOR083W	0.9987011
YPL151C	0.12641881
YDR022C	0.33032602
YPR067W	0.113639936
YLR143W	0.13795933
YPR023C	0.9823377
YDL010W	0.11087068
YLR127C	0.14190295
YDL204W	0.98342466
YLR018C	0.9436585
YOR181W	0.9849194
YDR214W	0.13693514
YDL019C	0.119956486
YLR100W	0.13205703
YDR026C	0.14469676
YLR197W	0.12992553
YPL152W	0.13963777
YOL147C	0.15361653
YOL124C	0.12451811
YPL235W	0.21391566
YLR084C	0.12878269
YOR086C	0.13448513
YDL216C	0.12826943
YOL113W	0.13928291
YLL051C	0.121138155
YDL175C	0.9814377
YDL179W	0.13438223
YOR287C	0.98945796
YPR021C	0.13453448
YPL002C	0.120127656
YDR013W	0.11326803
YDR017C	0.97901183
YPR018W	0.9865211
YOR310C	0.10937688
YOR322C	0.98450756
YPL026C	0.12761782
YDR255C	0.13073073
YLR085C	0.12799256
YOR090C	0.11836268
YDL110C	0.93633485
YPR072W	0.9829551
YOL149W	0.1081131
YDL161W	0.9827552
YPR016C	0.15059608
YLR151C	0.1286206
YPR049C	0.13022527
YLR145W	0.17915514
YPL009C	0.98552996
YMR162C	0.15489921
YDR093W	0.13295053
YDL171C	0.13635103
YDR038C	0.131548
YOL012C	0.14114183
YOR291W	0.13134874
YPR030W	0.12874246
YLR440C	0.1369318
YML125C	0.13212493
YLR381W	0.13119307
YLR383W	0.12332645
YPL012W	0.14231321
YJL136C	0.29621848
YGR085C	0.3105374
YGR169C-A	0.9985732
YGR027C	0.19580808
YAL044W-A	0.24109964
YCL005W-A	0.3122705
YOR167C	0.70012045
YKR095W-A	0.12044376
YBL071W-A	0.11128117
YMR244C-A	0.2679334
YHR072W-A	0.7715702
YBR111W-A	0.41274562
YGL226C-A	0.30517673
YDR397C	0.124202214
YOL025W	0.12755379
YOL009C	0.20998868
YOR069W	0.9813882
YCL057C-A	0.21876329
YLR119W	0.2439684
YDL015C	0.20143287000000001
YDL148C	0.98349905
YOR111W	0.13446897
YOR145C	0.9809889
YIL082W	0.13554484
YDR057W	0.12694012
YOR129C	0.15141812
YPL169C	0.139839
YDR487C	0.11676604
YLR262C	0.124468625
YLR138W	0.9848188
YOR165W	0.14027551
YPL158C	0.98629117
YOR155C	0.13396898
YOR213C	0.13896602
YOR163W	0.81612027
YOR152C	0.17777856
YDL232W	0.5423243
YOL123W	0.9856273
YDL128W	0.12581131
YOR115C	0.19005507
YHR132W-A	0.9723722
YLR316C	0.13216057
Q0115	0.13900317
Q0070	0.1326436
YDR204W	0.12286725
YLR466W	0.12715238
YLR437C	0.9767145
YPL249C-A	0.47081602
YPL183W-A	0.12561074
YDL045W-A	0.24457233
YEL039C	0.83403146
YHR051W	0.113095626
YHR008C	0.1335789
Q0080	0.5566542
YER090W	0.123652935
YGL026C	0.11962876
YDL181W	0.95389485
YDL130W-A	0.7804175
YPL187W	0.10682544
Q0140	0.15632552
Q0160	0.13784733
YMR300C	0.13683093
YHR018C	0.12745471
YDR408C	0.1361342
YCL018W	0.11357058
YJL189W	0.64076227
YIL078W	0.12424575
YDR268W	0.13439913
YML099C	0.13424039
YBR021W	0.14236876
YER091C	0.12573193
YGL147C	0.11386549
YLR344W	0.25035024
YFR032C-A	0.8888252
YLR061W	0.2625017
YAL039C	0.97932553
YOR202W	0.12116811
YHR144C	0.11805834
YGR191W	0.1470721
YOR360C	0.13110603
YKL178C	0.14463589
YBR120C	0.16988519
YOR375C	0.118313685
YIR021W	0.12608178
YHR037W	0.12721431
YDR354W	0.122096494
YGR094W	0.12090856
YOR236W	0.1077518
YBR018C	0.1636414
YER026C	0.14739636
YNL277W	0.10818996
YLR142W	0.12768552
YBL075C	0.14695075
YBL076C	0.12936355
YDR298C	0.17523308
YNL138W-A	0.46734756
YJL190C	0.12077001
YHR010W	0.36989293
YDL075W	0.27486816
YLR406C	0.35779828
YLL052C	0.2855965
YDL247W	0.13294317
YJR160C	0.13294317
YKR103W	0.12926564
YNL335W	0.13148117
YFL061W	0.13148117
YNL335W	0.13148117
YFL061W	0.13148117
YJL221C	0.11679912
YIL172C	0.11679912
YJL221C	0.11679912
YIL172C	0.11679912
YNR073C	0.120501116
YEL070W	0.120501116
YGR296W	0.12604657
YPL283C	0.12604657
YGR296W	0.12604657
YPL283C	0.12604657
YDR545W	0.12552576
YLR467W	0.12552576
YOR396W	0.12552576
YDR545W	0.12552576
YLR467W	0.12552576
YOR396W	0.12552576
YOR182C	0.9624107
YLR287C-A	0.9624107
YOR182C	0.9624107
YLR287C-A	0.9624107
YDL083C	0.13258654
YMR143W	0.13258654
YDL184C	0.9170537
YDL133C-A	0.9170537
YDL184C	0.9170537
YDL133C-A	0.9170537
YER153C	0.11874178
YJL133W	0.11276256
YGR222W	0.1306738
YDL044C	0.12920024
YER052C	0.124610126
YKR097W	0.13793807
YNL188W	0.9484751
YDR212W	0.12017359
YJL129C	0.98456204
YGR084C	0.127024
YNL005C	0.14312509
YML021C	0.12690547
YDR009W	0.13688505
YML116W	0.15697029
YLR081W	0.13639896
YOR168W	0.14125231
YML106W	0.14392199
YBL021C	0.9734639
YML113W	0.99480337
YGL205W	0.1286319
YOL108C	0.7980981
YKL138C	0.2926086
YDL069C	0.13014327
YJL151C	0.97822475
YDR035W	0.12806937
YPL104W	0.121987954
YJR152W	0.1404815
YOR348C	0.1396759
YGR008C	0.98629946
YDR389W	0.9835506
YHR153C	0.13417117
YCR075C	0.14670295
YHR025W	0.11730446
YPR167C	0.12522124
YBL040C	0.14932215
YOL140W	0.12509388
YBR003W	0.11266114
YBR140C	0.12783441
YOL081W	0.15005133
YPL132W	0.12346234
YBR055C	0.13916089
YDL030W	0.1532012
YDL236W	0.1200645
YMR013C	0.14706641
YLR420W	0.1260524
YMR286W	0.16389246
YMR199W	0.1354561
YPL256C	0.18981713
YPL271W	0.22903824
YDR402C	0.123412825
YIR023W	0.98455
YDR337W	0.31244254
YKR099W	0.9850644
YJL180C	0.12825961
YMR282C	0.12969792
YER103W	0.97820663
YAR018C	0.13298717
YJL063C	0.1329175
YKR085C	0.30614585
YGR171C	0.116781205
YDR143C	0.98617494000000006
YCR020C-A	0.18639973
YHL021C	0.1348387
YML063W	0.13601302
YHR057C	0.14648572
YGR076C	0.24586725
YKR052C	0.12993206
YKR053C	0.17757905
YHR014W	0.88335174
YJR077C	0.11751485
YMR036C	0.98242825
YBR037C	0.119755276
YGR148C	0.9763731
YMR220W	0.12135552
YOR351C	0.13108757
YLR210W	0.1325702
YOL023W	0.11996621
YLR069C	0.1332579
YOR201C	0.13144311
YCR036W	0.12633714
YCR069W	0.28539875
YCR063W	0.12235689
YGL010W	0.16997853
YGL014W	0.98420024
YCR024C	0.12801437
YCR032W	0.13371244
YCR037C	0.13616008
YCR067C	0.14230755
YCL028W	0.9944835
YCR011C	0.13464266
YCL064C	0.12682492
YCR045C	0.1341538
YCL014W	0.9828633
YCL016C	0.11797817
YCL001W	0.5437871
YCL033C	0.12389189
YCL037C	0.98503816
YCL039W	0.1326516
YCL004W	0.14168331
YCL005W	0.3084537
YCL069W	0.1595442
YCL073C	0.14525442
YCR028C	0.15595818
YCR044C	0.14033243
YCR046C	0.11479673
YCR048W	0.1693546
YCR060W	0.12901011
YKR034W	0.2121106
YPL160W	0.12785572
YJL139C	0.14459455
YDR123C	0.9832821
YBR278W	0.98306215
YNL137C	0.13403076
YOR178C	0.13678743
YMR267W	0.123431385
YKR050W	0.9824133
YDL205C	0.12812492
YER044C-A	0.12675166
YML105C	0.967924
YOL103W	0.15551147
YGR220C	0.1460675
YAL018C	0.12391274
YAL022C	0.13053803
YGR037C	0.30847222
YNL073W	0.13702846
YHL032C	0.12101902
YIL155C	0.13302425
YER023W	0.12946531
YDR300C	0.13125154
YPR058W	0.120401174
YLR205C	0.11507815
YKL119C	0.1062198
YNR041C	0.15008113
YDR405W	0.13133487
YCR028C-A	0.24274701
YBR249C	0.11544981
YGR286C	0.23024765
YIR032C	0.12642609
YKL192C	0.12308334
YKL189W	0.12756209
YLR172C	0.11421437
YBR221C	0.13395593
YJL101C	0.13117729
YPL121C	0.20896004
YFR052W	0.14081064
YLR067C	0.12210719
YJL201W	0.13461873
YMR023C	0.12733516
YBR169C	0.1343633
YPR017C	0.19084391
YEL050C	0.13451783
YEL048C	0.12017661
YEL044W	0.11249288
YER163C	0.26893842
YEL011W	0.14245859
YGL032C	0.12993911
YBL013W	0.12804839
YBL014C	0.12363875
YJR144W	0.106901005
YBL010C	0.20635301
YGL255W	0.14600554
YGL254W	0.8340641
YBR212W	0.9808337
YOR185C	0.1375217
YDL210W	0.13681668
YMR133W	0.9798423
YMR302C	0.2250453
YOR196C	0.13482593
YHR147C	0.13522853
YNR002C	0.14289922
YPL179W	0.112868704
YBL005W	0.13289015
YKL013C	0.14328235
YER167W	0.97349346
YPL270W	0.12717871
YBR153W	0.1150236
YBR117C	0.13593641
YDL215C	0.123526886
YGR006W	0.11169422
YGR007W	0.10869877
YKL032C	0.987022
YOR045W	0.26560265
YKR061W	0.13422292
YLL011W	0.11293033
YBR251W	0.13273354
YOR010C	0.98279786
YBL080C	0.13128945
YOR219C	0.13501962
YNL076W	0.98340106
YDR461W	0.64497954
YNL145W	0.27129304
YBL055C	0.11413789
YBL057C	0.11235231
YKL186C	0.10673938
YKL179C	0.9779598
YKL176C	0.12828544
YKL175W	0.96938396
YKL100C	0.17664057
YKL110C	0.13761714
YJR099W	0.1264282
YDR304C	0.14226389
YBL069W	0.117837764
YIR012W	0.12969036
YGL215W	0.14310083
YOR143C	0.13232188
YKL020C	0.13014683
YJR159W	0.122586496
YKL065C	0.9688734
YKL061W	0.1279524
YKL055C	0.12574214
YAR071W	0.12695277
YKL170W	0.12516648
YKL132C	0.14523998
YKL198C	0.9826827
YKL168C	0.988312
YKL081W	0.13131723
YNL093W	0.114342995
YKR064W	0.13451487
YKL214C	0.9854337
YKL207W	0.9332886
YKL206C	0.12886576
YKL201C	0.13563147
YKL160W	0.9834738
YKL151C	0.11743651
YKL146W	0.1533398
YKL137W	0.13250828
YKL128C	0.14162314
YKL125W	0.13256325
YKL043W	0.93792
YKL033W	0.12133552
YKL027W	0.1288728
YKL005C	0.12522045
YKR013W	0.9838622
YKR019C	0.98287076
YKR022C	0.765596
YKR024C	0.12897566
YKR025W	0.9835518
YKR051W	0.13557127
YKR060W	0.122449204
YKR062W	0.11373043
YKR065C	0.11748256
YKR079C	0.14751643
YKR088C	0.12782311
YKR090W	0.98350483
YKR091W	0.9785658
YKR096W	0.12323576
YKR100C	0.9490683
YKR106W	0.14580381
YMR294W	0.9372549
YMR024W	0.13985078
YLR439W	0.13044877
YDR237W	0.15085217
YNL284C	0.13390425
YDL202W	0.12838647
